45,56,35,42,40,39,8,9,17,84,97,57,64,2,82,20,4,47,38,48,62,32,53,49,75,36,28,14,31,83,29,50,46,10,78,55,96,54,76,19,71,18,34,58,65,21,24,5,90,86,13,44,59,41,60,80,67,72,52,73,37,95,69,33,79,25,77,74,51,26,3,61,92,30,63,22,81,99,6,70,11,87,12,94,91,1,27,93,66,0,98,23,7,43,16,85,68,89,88,15,
56,42,39,35,8,9,45,82,40,2,48,64,17,44,75,4,49,47,31,78,57,53,38,96,36,28,32,41,29,18,83,65,46,50,14,80,68,55,34,10,59,72,25,73,60,54,84,19,21,62,76,74,20,24,79,81,37,63,58,86,67,52,33,13,26,5,69,61,22,3,93,90,11,30,98,12,51,77,7,94,16,87,95,66,23,91,99,43,92,1,97,70,6,85,88,0,71,27,15,89,
42,60,45,35,40,82,64,39,8,17,49,2,9,48,47,44,96,26,83,78,32,4,46,84,31,14,18,28,36,53,75,50,71,38,19,57,55,74,25,90,62,56,65,41,54,29,5,11,21,33,76,3,80,58,20,86,10,73,24,79,30,81,13,97,77,72,23,37,59,67,22,61,95,12,52,98,99,34,51,16,0,87,63,43,68,69,66,7,70,27,94,1,91,92,88,6,93,85,15,89,
35,39,45,42,56,17,8,40,32,9,48,82,49,46,57,2,47,96,29,44,4,38,61,53,28,75,62,41,18,50,31,21,14,80,64,84,36,34,30,65,86,10,55,78,25,60,68,13,33,58,87,24,74,37,72,26,19,67,12,83,91,73,77,81,54,5,76,52,95,59,3,63,43,90,20,6,70,79,97,69,23,11,7,98,94,85,22,99,51,0,93,71,66,16,89,92,1,27,88,15,
42,56,45,8,17,9,39,32,35,40,49,47,64,62,4,44,96,29,57,2,38,84,83,48,31,75,18,82,72,46,53,50,41,36,19,24,55,28,76,78,21,60,3,58,65,5,34,81,30,33,52,10,26,79,61,80,20,14,13,90,54,67,25,73,86,74,98,71,70,77,51,59,37,63,27,0,11,69,87,12,66,43,97,95,88,23,99,92,91,6,7,93,15,68,22,85,16,94,1,89,
35,60,45,40,8,42,79,84,39,17,9,48,14,4,44,64,47,57,36,29,53,2,46,96,24,32,83,38,62,50,78,31,18,73,76,75,41,49,74,72,21,28,56,55,81,19,13,33,68,58,65,86,61,95,30,67,34,80,77,10,25,20,5,90,59,54,12,23,94,3,51,43,11,82,22,52,37,98,26,69,16,63,92,0,6,89,7,66,1,87,99,70,71,97,91,93,27,15,85,88,
39,45,42,17,8,56,57,35,44,40,47,78,48,4,2,84,96,53,64,9,32,38,29,14,18,60,49,79,31,46,28,50,62,36,34,5,83,74,75,76,19,41,21,81,13,55,86,65,54,68,72,24,30,10,58,77,52,59,73,82,69,80,67,51,3,95,25,97,33,37,12,11,90,70,26,63,61,0,87,20,7,23,85,99,89,98,66,16,43,27,22,71,93,1,91,15,92,94,6,88,
56,35,40,45,17,42,82,84,39,57,48,8,2,9,64,44,32,4,47,49,96,24,36,53,41,38,28,83,60,34,18,31,46,19,75,78,14,55,62,65,50,5,77,58,13,29,81,86,52,21,72,59,73,33,25,10,76,30,3,74,80,79,67,20,54,37,61,71,90,26,87,7,66,11,63,51,70,23,22,98,69,27,16,95,97,6,12,1,99,94,0,91,43,68,15,93,92,89,85,88,
42,45,60,39,17,8,57,35,40,79,47,2,96,9,20,48,64,49,53,46,4,36,38,32,28,78,14,31,84,21,50,58,55,10,18,62,67,41,80,19,5,29,3,74,75,76,34,69,24,65,33,68,44,52,56,37,25,83,54,73,13,77,26,86,61,72,59,12,90,81,23,63,30,95,66,91,98,51,6,11,87,82,85,94,43,92,93,70,0,16,99,27,7,22,97,71,15,1,89,88,
45,60,42,35,9,39,8,40,82,96,84,17,48,53,2,31,41,4,47,64,21,32,65,14,46,57,36,20,18,56,83,29,75,49,50,38,24,13,78,19,28,71,62,76,74,58,55,25,5,44,11,86,10,59,72,54,69,73,33,52,90,79,30,37,66,81,51,67,26,77,12,80,87,98,94,7,34,3,23,22,70,61,95,27,6,63,0,68,93,99,97,92,1,43,16,91,88,85,89,15,
56,45,42,8,39,35,9,32,57,40,44,17,47,82,2,4,48,49,64,28,84,75,36,46,19,96,74,34,29,38,31,78,24,62,14,41,18,55,53,54,21,71,83,50,81,59,65,76,72,80,13,60,33,77,79,5,58,10,51,20,25,86,26,90,3,22,73,30,67,16,61,23,37,12,66,52,87,98,69,95,99,94,15,91,27,92,63,11,7,93,1,6,97,70,0,43,85,68,89,88,
60,45,35,40,39,28,8,17,42,49,82,2,48,64,9,20,47,59,97,32,53,4,31,36,84,57,21,75,46,65,62,56,34,50,83,18,38,5,14,41,68,44,29,78,96,90,74,54,19,76,13,86,73,55,69,33,61,24,79,80,3,81,72,52,25,26,37,51,58,77,30,10,87,93,23,95,67,70,99,91,98,63,27,22,66,0,94,12,11,43,16,6,88,15,92,1,7,85,71,89,
45,42,39,2,40,56,57,35,8,84,47,79,48,17,9,32,20,38,53,96,36,4,18,29,62,75,31,64,46,49,44,65,41,55,28,74,50,14,60,21,81,19,86,34,37,25,83,61,10,24,90,59,69,78,76,68,95,33,72,13,58,3,77,73,5,43,52,54,82,26,80,30,51,0,67,87,98,23,12,63,11,22,70,94,92,6,93,97,66,91,99,27,1,7,16,71,85,89,15,88,
45,56,42,39,17,8,35,40,32,49,9,20,4,57,82,2,62,53,48,47,65,64,46,96,31,28,36,19,83,18,38,75,50,34,14,29,24,78,59,21,84,10,41,60,54,55,81,25,58,44,90,72,3,68,76,37,73,26,33,86,13,30,77,5,79,51,80,52,67,74,61,87,12,63,22,95,16,69,6,97,23,93,43,11,98,99,0,66,94,91,70,85,7,27,92,71,89,88,1,15,
45,42,40,17,35,8,39,83,60,64,96,9,57,32,48,49,41,31,53,36,79,47,38,2,28,21,75,18,4,84,50,46,56,14,20,62,34,78,86,74,55,29,10,19,54,65,58,3,90,77,81,68,67,69,52,24,76,13,5,73,25,44,59,80,26,6,82,72,16,30,33,37,95,11,12,51,61,87,22,23,94,99,43,98,0,70,93,63,66,7,97,88,71,27,91,85,89,1,15,92,
56,35,45,42,20,8,17,48,9,78,84,96,39,40,2,47,59,49,64,4,14,32,65,79,36,53,46,31,38,30,21,62,28,29,86,83,57,19,50,74,52,18,44,77,55,72,73,10,41,54,75,5,60,71,13,76,11,58,61,90,82,37,26,80,81,23,24,16,33,3,67,25,70,12,51,34,27,97,7,95,66,93,69,0,98,63,87,91,22,85,43,99,15,92,68,94,89,88,6,1,
60,45,40,35,64,17,8,42,2,84,57,39,82,20,48,9,96,47,38,32,28,53,31,83,24,65,18,4,56,46,62,36,49,75,19,34,58,78,14,30,41,68,73,50,59,29,80,5,44,21,55,77,3,86,81,33,74,79,25,52,63,26,10,72,69,76,90,54,67,13,61,37,51,97,23,95,22,87,12,43,98,16,70,93,6,94,1,92,0,27,66,91,15,11,99,7,71,85,89,88,
45,35,56,40,64,8,17,79,39,57,48,41,42,46,62,2,47,84,9,32,31,96,28,53,38,75,36,50,34,55,4,74,44,26,49,14,18,86,21,78,72,25,83,60,51,29,3,80,19,61,10,24,76,54,90,58,65,37,77,81,5,73,71,59,67,20,13,52,94,30,91,82,33,11,63,23,66,98,69,12,87,6,22,95,27,99,0,16,97,70,92,7,68,93,89,1,43,15,88,85,
45,60,35,62,39,17,40,57,8,42,78,64,9,48,44,49,2,75,53,32,4,41,28,47,46,31,38,96,79,18,19,55,36,56,84,83,76,50,5,29,11,24,14,77,10,73,65,74,72,21,68,81,30,13,58,86,80,33,69,20,54,3,25,61,67,59,90,52,97,95,82,37,34,26,63,87,23,16,51,94,12,66,70,0,6,93,91,22,71,27,7,1,98,99,15,43,88,92,85,89,
45,40,39,35,42,60,78,9,48,49,4,17,32,8,96,47,41,2,74,64,24,53,31,72,55,57,38,5,18,46,84,21,29,14,44,56,36,13,34,58,28,50,79,51,80,86,10,62,65,19,83,3,75,73,76,30,33,26,59,52,61,71,67,81,25,20,66,90,77,95,37,82,11,54,69,7,63,87,22,23,43,91,97,94,0,99,68,12,27,98,88,70,85,16,93,1,6,89,92,15,
17,45,60,42,40,35,48,39,73,9,82,49,64,8,41,31,47,96,4,57,29,75,2,53,84,44,83,36,56,38,46,32,14,28,62,19,10,50,22,21,55,76,72,5,24,74,34,67,71,61,65,86,33,80,54,78,26,37,81,30,13,3,11,58,18,52,79,23,77,70,90,12,59,25,20,66,69,68,16,95,51,94,1,63,27,87,91,98,88,43,85,93,0,7,6,99,15,89,92,97,
45,8,35,9,42,41,60,2,82,40,39,17,64,47,49,57,48,28,32,97,4,31,53,62,14,38,83,36,84,46,65,75,55,44,21,29,10,19,96,56,22,50,78,72,73,20,90,69,24,25,86,80,34,30,5,68,59,13,33,52,67,18,58,76,3,81,74,54,37,79,95,61,77,66,23,26,98,11,63,94,87,6,0,51,12,99,70,92,16,27,7,93,85,88,91,15,43,71,1,89,
45,35,42,60,8,40,57,17,82,39,9,32,48,84,4,96,44,2,53,62,47,75,28,38,31,29,83,36,64,18,56,34,78,46,49,86,19,14,50,24,54,41,5,65,20,74,80,37,72,13,21,25,58,61,33,71,81,79,3,55,77,69,52,67,76,26,30,10,97,59,7,93,90,95,73,12,87,0,51,6,23,92,94,63,99,22,91,66,1,88,98,16,11,27,89,70,68,85,43,15,
42,45,39,35,8,56,17,40,64,49,78,57,9,41,2,31,48,96,18,47,4,28,32,38,74,36,19,46,79,53,14,60,29,84,75,55,37,65,71,50,72,61,25,33,24,11,54,62,83,58,21,76,67,20,80,86,3,10,44,30,73,5,52,82,59,51,90,77,22,26,66,34,87,12,69,13,6,95,81,93,94,16,97,99,63,23,98,0,91,43,85,70,68,15,88,7,92,27,1,89,
42,60,57,45,35,40,39,9,17,78,48,8,47,2,31,53,64,84,96,44,4,18,28,83,32,82,38,49,37,75,46,36,68,11,56,55,41,5,73,50,20,21,74,13,65,19,62,61,14,90,24,72,67,86,58,29,33,30,10,80,76,69,59,54,87,3,81,79,63,25,34,43,27,77,52,51,6,93,26,92,23,91,66,12,98,94,95,22,99,0,85,7,97,1,70,89,15,16,71,88,
40,45,35,49,60,39,42,32,8,9,17,4,79,48,64,28,44,2,47,50,53,75,73,31,38,56,13,41,18,78,96,84,36,65,95,57,46,21,61,74,62,5,55,83,14,29,86,19,24,3,71,59,58,33,90,67,20,25,10,72,54,34,37,80,87,76,52,69,22,30,43,77,81,51,93,23,27,26,70,82,98,66,11,63,94,68,12,0,91,7,92,85,99,1,97,16,15,6,88,89,
45,40,35,42,56,39,48,17,9,8,79,20,57,2,46,84,64,96,4,14,47,38,32,31,83,29,36,19,49,53,28,75,50,65,86,18,41,81,44,62,55,78,68,21,74,3,73,5,72,76,61,60,13,25,95,33,11,59,37,24,80,87,30,58,10,77,26,98,54,69,90,67,52,91,12,63,43,82,7,34,27,94,92,66,97,51,0,85,22,99,70,23,93,88,6,89,16,15,1,71,
42,60,45,17,35,8,64,40,79,39,9,96,20,47,84,2,46,50,36,53,32,4,26,48,18,28,75,49,83,31,38,21,56,62,41,74,14,52,55,57,76,34,24,10,67,19,68,29,44,78,37,5,25,90,65,13,54,12,72,82,86,73,58,81,77,30,61,59,80,33,51,3,63,7,23,69,6,92,70,87,98,66,22,93,16,27,43,11,95,91,0,94,88,99,71,97,1,89,85,15,
42,56,40,35,8,32,48,45,49,39,17,2,44,47,9,64,73,28,4,75,77,50,38,53,31,14,96,55,82,41,46,57,60,36,84,62,29,18,19,33,65,79,83,25,21,78,86,61,72,71,58,10,11,3,20,54,74,63,76,5,13,24,12,26,30,51,52,90,37,67,81,59,80,23,70,69,87,22,97,91,92,34,98,99,66,95,94,6,93,85,43,1,7,27,68,89,16,0,15,88,
45,42,40,60,8,35,17,39,78,57,64,2,44,48,9,4,84,46,47,32,53,36,96,31,28,19,74,56,75,49,62,86,33,83,29,18,24,50,13,10,68,79,21,80,67,61,38,72,41,65,55,73,58,14,54,81,34,59,25,30,37,90,77,52,5,51,66,76,23,3,26,20,69,82,43,6,63,98,22,87,12,94,11,95,99,7,70,16,91,93,27,15,71,97,0,88,92,85,1,89,
45,8,60,40,39,17,20,42,35,9,49,78,47,96,64,28,48,4,32,2,31,18,36,56,73,75,19,38,82,29,50,44,41,84,57,53,46,21,68,24,34,14,67,65,90,81,55,58,62,13,33,74,5,83,30,59,25,26,80,10,77,69,86,72,54,61,79,95,76,11,98,23,63,3,52,87,0,94,37,51,22,99,6,92,12,27,7,66,93,1,16,70,89,91,43,97,71,85,88,15,
45,60,35,8,39,78,40,42,2,44,9,49,57,17,48,64,28,47,96,32,4,36,75,79,31,71,46,86,38,50,53,14,83,74,34,56,52,18,72,84,55,41,21,20,29,80,65,19,33,24,25,61,37,73,63,62,10,67,77,59,13,95,76,81,23,5,3,99,30,90,97,82,98,87,26,54,66,11,58,51,69,27,94,22,85,92,70,6,7,16,93,68,15,43,0,91,12,1,89,88,
42,39,40,45,56,35,49,64,17,8,96,57,2,79,9,48,32,20,31,28,75,4,18,53,46,14,36,74,47,62,83,38,29,84,21,19,60,77,78,50,86,34,67,3,41,72,55,54,68,44,59,65,81,76,58,10,24,80,33,61,13,5,87,26,63,52,82,69,51,37,25,73,22,23,90,93,91,11,30,97,16,95,7,12,43,66,0,99,70,85,94,71,98,15,6,1,27,88,92,89,
42,60,39,45,40,82,9,35,17,49,4,8,48,96,64,2,44,57,31,53,32,47,14,28,38,46,62,36,56,55,75,34,83,18,50,29,21,84,78,58,24,19,3,65,74,33,41,86,72,59,13,25,68,73,37,81,79,80,76,67,87,10,77,63,5,52,20,90,30,54,26,69,23,95,12,61,51,97,66,98,99,85,91,7,11,22,94,16,93,27,43,0,71,70,6,92,1,89,15,88,
45,42,60,40,39,35,9,8,78,17,2,4,84,53,57,64,47,20,48,96,28,36,49,79,32,75,41,56,31,18,74,46,55,38,72,37,83,44,50,62,33,14,90,24,29,77,65,21,19,3,86,76,5,34,13,25,10,61,67,11,54,58,87,82,71,73,59,30,63,80,52,81,94,23,22,51,26,43,7,69,66,98,91,99,95,16,12,27,93,85,6,0,97,15,1,70,68,92,88,89,
60,45,8,35,17,39,9,62,32,40,84,20,42,57,64,47,2,48,78,53,96,49,4,74,36,46,28,29,18,75,31,44,38,72,79,19,56,77,83,41,13,65,55,54,58,21,14,34,24,59,81,37,10,80,86,26,50,61,90,3,68,33,51,30,94,25,76,63,52,73,67,82,92,69,22,0,5,6,11,87,70,23,43,12,7,93,97,95,66,98,27,91,16,99,88,71,1,89,15,85,
45,39,8,56,42,35,17,32,4,41,2,84,57,64,47,31,81,40,9,96,36,48,18,62,79,75,38,28,53,46,20,65,34,61,21,19,50,83,74,49,14,55,60,44,69,43,68,24,72,67,77,73,78,30,13,5,59,26,10,76,54,25,58,29,37,87,90,82,33,86,11,3,52,98,66,80,12,22,95,63,51,70,0,93,97,91,94,99,23,6,92,71,27,16,7,1,85,88,15,89,
60,45,40,35,79,42,39,17,8,57,64,49,9,32,47,2,53,4,41,48,38,31,75,96,28,19,62,46,36,50,65,72,84,34,78,58,14,80,56,76,55,44,18,13,82,69,21,5,90,33,30,29,73,86,83,24,0,10,25,3,37,61,59,95,67,74,81,54,23,63,71,77,20,91,52,51,97,94,11,12,87,43,92,26,1,99,93,22,66,98,85,27,89,6,7,70,16,68,15,88,
45,42,35,56,8,40,39,57,79,17,9,48,84,62,2,64,32,31,47,4,41,28,96,53,46,49,38,14,24,44,22,78,60,36,19,74,65,50,29,10,75,76,21,72,55,83,34,80,90,68,86,13,3,33,5,58,67,59,82,81,77,26,73,91,18,70,54,20,25,37,52,61,23,69,12,63,30,6,16,1,0,66,99,51,95,7,87,98,11,27,85,43,94,71,15,93,88,89,97,92,
45,64,40,35,60,2,32,8,42,39,17,57,84,48,41,9,49,47,62,53,4,79,96,28,72,75,83,38,18,69,36,50,74,19,78,46,56,14,31,55,86,44,29,11,3,33,30,21,71,20,58,24,59,25,73,65,34,67,26,81,37,76,10,87,63,54,80,13,61,5,82,90,12,93,77,23,98,52,0,1,7,43,70,94,51,99,85,95,68,27,22,97,92,66,91,16,88,89,6,15,
45,62,8,56,35,40,17,39,82,2,84,47,42,96,44,48,57,9,28,64,32,4,36,53,83,49,46,14,18,78,31,75,38,50,34,29,60,41,55,65,21,73,80,19,58,86,20,68,74,90,79,5,25,10,13,72,67,54,24,61,69,76,3,33,37,23,81,59,77,12,30,98,95,16,63,26,52,94,91,70,97,87,51,93,99,89,27,22,6,7,66,15,11,43,0,1,88,71,92,85,
56,45,39,8,82,42,35,9,2,40,84,44,64,17,57,48,38,59,53,4,31,47,32,97,49,78,29,75,50,18,36,5,14,83,41,46,60,72,55,19,28,13,96,62,24,58,21,86,37,65,33,34,76,3,80,67,54,81,52,87,90,77,71,26,25,20,30,74,94,73,10,12,70,51,63,79,69,6,11,61,89,16,23,99,27,22,95,98,43,91,68,7,15,0,92,88,85,93,1,66,
56,45,40,35,8,9,42,17,79,84,48,39,57,2,44,4,49,96,64,32,47,53,31,75,28,38,36,46,83,50,62,60,18,65,19,24,29,82,55,78,14,68,11,41,33,54,21,3,59,5,10,13,61,72,86,74,76,58,73,30,37,81,26,90,77,67,80,25,69,52,63,34,23,20,87,66,95,12,97,51,6,99,7,22,93,98,0,70,94,91,27,92,89,43,1,15,71,16,85,88,
60,39,42,35,40,45,79,8,17,9,64,49,57,48,20,4,32,47,2,96,46,38,53,41,73,31,29,36,83,75,56,28,65,50,62,34,55,78,19,24,21,84,14,33,13,74,68,86,72,58,37,18,44,81,5,67,6,54,30,10,80,77,69,3,52,90,91,94,25,61,7,59,98,51,23,76,12,82,63,95,87,99,97,26,93,43,11,22,16,92,66,0,70,71,89,85,15,27,1,88,
45,40,60,35,17,64,42,8,78,39,84,9,44,4,57,48,47,2,82,96,53,29,38,32,46,74,36,31,19,50,18,62,75,28,14,22,41,68,37,56,79,24,49,13,21,55,52,83,65,72,5,67,30,90,76,34,73,66,10,86,58,63,54,33,77,3,80,16,61,81,59,70,20,12,27,25,69,26,95,43,87,6,51,0,92,99,15,97,88,23,7,94,93,11,91,85,89,98,1,71,
60,42,35,45,8,2,57,96,40,39,84,17,82,47,48,32,9,4,64,53,20,46,41,31,38,83,36,28,75,62,14,65,49,56,55,78,81,22,90,50,29,73,34,19,68,76,10,44,25,24,21,77,52,86,74,72,26,5,3,23,80,58,18,87,33,51,13,67,37,69,54,61,30,43,63,99,79,16,95,6,59,7,12,11,97,15,93,94,0,92,88,66,89,27,70,1,85,91,71,98,
8,42,35,17,60,40,79,39,45,57,9,32,96,47,48,64,44,4,2,53,38,18,84,36,50,75,21,14,31,78,29,25,46,82,34,28,49,83,62,65,54,19,56,41,76,71,33,77,37,20,72,55,74,5,26,24,86,12,30,58,61,66,91,73,63,80,90,81,10,59,13,67,3,52,51,69,87,93,22,0,97,99,98,23,95,94,27,1,16,11,92,6,43,15,68,70,7,85,88,89,
45,35,40,8,56,42,39,48,17,32,9,64,44,57,2,49,96,53,78,47,31,62,46,4,84,29,38,36,65,83,28,74,18,19,50,41,58,68,14,86,12,33,79,90,55,81,75,73,21,34,37,10,20,5,72,3,25,70,13,24,59,30,76,77,52,67,80,61,60,54,51,69,11,87,82,26,66,98,91,93,92,94,63,95,43,22,23,0,7,99,85,16,27,6,1,89,15,97,71,88,
45,35,40,60,42,8,57,39,17,48,9,32,44,47,84,64,53,96,82,38,75,4,2,29,28,36,46,49,21,31,62,41,18,56,78,19,74,65,86,83,50,81,10,55,30,14,90,5,33,24,3,52,76,87,34,72,25,37,26,79,13,58,73,54,67,51,68,69,80,77,63,20,7,95,59,6,61,66,11,71,99,98,23,27,12,91,43,94,22,16,1,70,93,97,85,92,0,15,89,88,
45,42,60,57,35,39,48,8,40,17,78,47,2,20,84,64,28,31,96,53,4,56,9,36,49,38,50,79,24,32,73,46,74,83,14,65,21,86,29,75,68,25,19,62,76,18,44,41,13,37,34,10,55,81,58,72,67,87,54,69,59,66,23,33,52,80,5,61,90,30,3,82,26,63,94,22,51,77,12,70,98,71,7,97,0,91,95,11,6,88,99,16,92,27,85,93,43,1,89,15,
45,60,9,35,39,64,17,40,42,8,48,57,78,47,68,49,20,32,53,4,2,38,41,46,18,96,84,79,83,14,31,65,56,36,50,21,75,28,19,54,37,82,55,76,10,34,3,44,29,24,86,73,5,62,72,33,13,90,74,67,25,58,77,23,81,69,30,52,61,26,12,22,59,95,63,97,51,80,87,94,11,93,70,0,27,43,6,66,99,16,7,98,91,88,85,89,15,71,92,1,
60,42,8,45,35,40,39,49,17,32,48,2,57,4,96,28,41,31,47,36,9,82,38,64,53,56,46,62,19,75,29,18,44,84,65,14,55,21,83,50,81,67,72,11,80,74,59,71,76,79,78,86,58,90,33,5,51,24,13,25,52,10,73,61,77,34,20,3,54,22,26,30,16,37,23,98,12,93,69,95,97,87,70,63,66,94,6,91,43,99,88,7,27,15,1,0,85,68,89,92,
56,45,42,40,39,35,8,79,2,17,84,48,64,9,32,59,4,47,29,96,44,46,57,31,75,49,18,38,25,14,36,78,68,83,28,53,74,50,62,60,65,73,19,41,21,54,34,86,33,55,76,77,24,90,52,58,20,5,3,80,13,69,26,72,67,23,37,30,81,63,82,12,10,7,98,43,94,70,51,27,95,22,61,66,0,93,11,85,87,6,71,99,16,97,1,88,15,89,91,92,
56,45,35,42,8,40,39,17,64,57,9,47,84,79,96,4,48,32,2,31,53,38,20,46,49,36,28,14,19,41,50,62,78,65,55,60,86,18,24,73,83,21,75,67,33,72,5,30,74,58,44,10,29,76,3,71,25,34,90,54,82,59,81,13,63,52,61,80,26,51,37,12,95,97,77,23,27,98,69,11,87,16,99,22,93,7,0,68,70,6,92,91,94,43,66,1,89,88,85,15,
45,56,42,8,40,64,39,17,79,2,28,73,84,9,35,48,44,32,36,96,47,53,38,4,46,57,60,62,31,18,14,49,83,50,19,78,75,58,29,5,55,41,59,74,37,13,21,52,68,24,72,34,10,81,65,80,77,69,86,30,76,25,67,33,82,87,97,94,26,3,20,90,16,92,54,23,61,12,66,27,51,63,98,70,6,43,95,89,93,11,0,7,22,88,15,99,91,1,71,85,
60,35,45,8,39,64,32,17,84,42,20,40,9,57,36,47,2,31,48,96,83,55,29,53,79,4,38,46,75,21,62,74,41,49,34,86,18,5,28,56,78,19,24,50,26,3,65,54,25,10,30,76,44,52,14,67,73,81,71,13,33,80,82,12,90,37,72,95,58,61,59,98,77,51,22,23,63,89,69,87,7,43,16,93,70,27,99,94,11,6,91,66,92,68,88,0,85,97,15,1,
56,45,42,39,35,82,8,40,2,44,17,47,64,36,84,57,48,4,96,9,28,65,75,32,50,38,53,21,31,49,19,26,60,18,83,55,34,46,62,78,5,41,3,81,14,29,74,90,73,13,67,24,54,72,76,10,59,79,52,86,71,37,12,30,33,63,80,23,95,58,25,93,61,77,20,7,51,11,66,27,43,99,87,15,69,94,97,22,70,98,6,1,91,85,0,16,68,92,88,89,
45,42,35,60,17,39,40,64,79,9,48,4,2,8,84,47,32,28,44,46,95,53,83,57,31,96,36,55,75,38,56,34,29,14,74,18,49,50,62,41,65,52,19,58,26,21,69,30,24,78,59,54,25,10,90,13,81,63,3,73,76,99,68,5,77,82,72,87,7,67,80,33,61,86,23,37,98,97,20,16,22,51,89,85,70,27,11,12,1,94,0,66,15,43,6,91,92,88,71,93,
42,35,45,82,2,60,39,40,57,8,44,48,49,17,9,96,47,62,32,4,28,53,84,56,61,31,38,36,46,50,78,64,19,18,55,24,81,29,65,41,14,75,76,74,34,72,54,3,10,68,59,58,20,79,21,5,83,77,90,13,51,33,69,52,86,37,67,70,25,73,30,87,95,26,85,16,80,63,12,6,22,91,0,99,66,7,98,11,43,27,88,23,93,94,97,1,92,89,71,15,
45,56,42,35,17,49,79,8,39,40,57,20,48,2,32,64,9,96,76,4,53,47,28,31,46,29,83,38,14,74,18,41,36,62,19,78,75,50,21,61,84,10,44,65,55,73,34,12,25,71,24,5,86,58,13,52,81,33,30,72,3,95,37,26,54,77,82,59,22,60,51,67,80,90,0,69,23,63,91,66,70,27,98,6,92,43,93,68,87,97,99,11,89,85,16,94,15,88,1,7,
56,45,42,35,17,40,49,2,47,39,57,8,83,64,48,9,74,96,78,44,19,4,31,32,28,53,58,36,38,79,50,41,20,65,14,46,84,75,59,18,33,72,24,29,55,60,76,30,21,61,81,77,68,62,67,11,23,54,80,5,82,90,3,10,37,25,13,52,86,12,73,94,63,6,34,99,69,66,22,51,93,26,87,95,98,97,7,43,91,71,85,0,70,92,16,1,15,27,89,88,
42,56,8,35,45,17,40,39,48,9,64,79,57,96,47,32,41,49,2,53,28,31,75,36,84,38,13,44,4,78,74,68,60,46,19,50,29,22,37,90,55,21,25,76,24,83,20,65,10,62,52,72,14,54,34,86,33,58,73,63,67,61,30,59,69,80,66,18,12,82,81,3,5,23,26,77,95,70,99,0,43,11,94,93,97,87,1,6,51,7,27,98,92,88,71,85,91,16,89,15,
39,45,42,60,2,35,32,8,40,49,47,20,57,64,74,17,9,53,4,48,75,41,84,31,96,46,19,78,38,14,36,62,28,21,56,68,65,29,5,24,82,50,18,13,81,34,55,33,95,86,44,76,10,58,54,3,73,26,25,59,83,77,90,72,30,67,79,63,12,52,80,27,37,98,91,69,51,97,70,7,93,61,92,23,11,16,99,88,66,87,6,94,22,1,15,43,85,89,71,0,
60,45,35,42,39,40,84,17,8,2,48,78,9,64,47,32,53,96,57,4,74,28,31,79,46,49,36,41,18,56,38,14,62,75,50,72,29,83,76,20,3,65,21,90,55,19,58,33,54,59,10,24,44,13,86,67,73,37,68,82,5,80,52,81,77,51,25,69,26,11,30,95,7,63,99,34,61,87,94,70,12,22,92,23,98,6,85,91,43,16,66,97,0,93,27,89,15,1,71,88,
45,35,42,9,39,8,56,40,48,4,17,49,57,83,20,96,47,2,64,38,82,78,32,28,14,33,18,46,84,31,53,75,55,30,36,41,21,62,65,34,86,44,5,19,68,10,60,29,58,90,77,24,52,13,72,67,81,50,59,26,3,25,69,76,79,80,74,63,54,61,22,23,6,37,73,95,11,87,51,94,7,98,99,0,12,91,70,43,66,97,93,89,1,85,92,16,27,88,71,15,
42,8,45,40,60,39,44,17,35,9,96,2,82,84,47,48,57,4,49,64,32,53,46,36,41,28,38,14,31,83,18,78,65,68,62,3,21,19,29,56,54,55,73,50,34,74,90,24,30,72,5,75,86,33,58,95,76,87,61,52,10,13,11,81,59,67,25,63,23,20,51,77,22,79,80,27,37,99,69,43,0,7,1,26,91,12,70,6,93,89,16,92,98,94,97,88,66,15,71,85,
8,56,45,42,17,35,40,9,39,82,49,4,48,44,64,47,2,32,59,24,96,53,29,36,50,46,84,18,57,78,60,38,41,31,83,19,34,28,14,65,86,51,75,74,90,62,67,33,55,21,58,76,20,5,73,80,69,54,68,77,13,52,81,66,72,95,3,94,10,25,26,30,22,70,7,87,23,98,12,6,79,63,61,71,37,16,92,99,11,0,27,91,93,1,89,43,88,97,85,15,
45,60,40,39,64,35,17,4,57,8,78,42,2,47,32,96,20,9,49,48,82,53,28,62,31,84,36,46,38,50,41,56,75,65,19,5,44,55,37,14,73,18,58,86,21,72,81,83,59,52,13,74,34,67,25,71,10,24,76,3,77,29,90,69,54,30,33,79,26,95,51,61,63,6,80,87,66,93,99,22,11,98,94,27,70,0,23,68,91,92,89,12,16,85,43,7,1,97,15,88,
60,40,35,42,45,57,17,8,82,48,39,32,9,47,64,96,44,84,4,2,28,41,72,49,55,38,31,78,14,29,36,54,53,46,62,79,19,76,81,50,83,18,3,75,68,56,30,80,73,24,13,37,74,65,21,10,59,5,34,0,86,33,61,20,67,90,25,69,97,11,23,58,51,52,93,66,95,77,12,26,63,87,91,7,16,22,99,98,92,70,27,43,6,85,71,94,15,1,88,89,
